secid,tradedate,close,open,high,low,value,duration,yield,capitalization
RURPLRUBTR,2024-10-14,134.72,134.72,134.72,134.72,524554274.0,888.0,15.15,457892524666.7301
RURPLRUBTR,2024-10-15,134.98,134.98,134.98,134.98,852925945.0,888.0,14.78,457954520321.4798
RURPLRUBTR,2024-10-16,135.91,135.91,135.91,135.91,755101588.0,888.0,15.32,461117989305.916
RURPLRUBTR,2024-10-17,135.91,135.91,135.91,135.91,2085040382.0,887.0,15.5,460867020708.3696
RURPLRUBTR,2024-10-18,134.93,134.93,134.93,134.93,1362249752.0,883.0,15.88,457556714508.5124
RURPLRUBTR,2024-10-21,133.8,133.8,133.8,133.8,708485507.0,879.0,16.32,453715401647.1051
RURPLRUBTR,2024-10-22,133.72,133.72,133.72,133.72,1768355930.0,879.0,16.19,452987287325.777
RURPLRUBTR,2024-10-23,133.86,133.86,133.86,133.86,1100155602.0,876.0,16.42,453464467518.1397
RURPLRUBTR,2024-10-24,133.41,133.41,133.41,133.41,1013413222.0,874.0,16.83,451928925732.1461
RURPLRUBTR,2024-10-25,133.49,133.49,133.49,133.49,1420040342.0,873.0,16.81,452190727943.2031
RURPLRUBTR,2024-10-28,132.83,132.83,132.83,132.83,1310254389.0,871.0,17.07,448213582948.4658
RURPLRUBTR,2024-10-29,132.5,132.5,132.5,132.5,1769257070.0,865.0,17.35,447114028946.2389
RURPLRUBTR,2024-10-30,131.99,131.99,131.99,131.99,1458724489.0,861.0,17.77,445384712167.1499
RURPLRUBTR,2024-10-31,131.03,131.03,131.03,131.03,2056840082.0,859.0,18.45,442160368253.5984
RURPLRUBTR,2024-11-01,131.45,131.45,131.45,131.45,1268733603.0,857.0,18.11,443593987757.0883
RURPLRUBTR,2024-11-02,131.99,131.99,131.99,131.99,809738001.0,856.0,18.31,445044301952.0423
RURPLRUBTR,2024-11-05,133.07,133.07,133.07,133.07,879068146.0,855.0,17.77,448669427182.0462
RURPLRUBTR,2024-11-06,133.97,133.97,133.97,133.97,784011916.0,857.0,17.76,451428786512.1182
RURPLRUBTR,2024-11-07,133.8,133.8,133.8,133.8,1007154191.0,859.0,18.4,450858112913.462
RURPLRUBTR,2024-11-08,135.18,135.18,135.18,135.18,3647163874.0,863.0,17.95,455516526808.2422
RURPLRUBTR,2024-11-11,136.23,136.23,136.23,136.23,3901557513.0,866.0,17.31,459047218983.639
RURPLRUBTR,2024-11-12,137.33,137.33,137.33,137.33,1621844077.0,868.0,17.0,462756481374.0315
RURPLRUBTR,2024-11-13,138.38,138.38,138.38,138.38,3915552772.0,869.0,15.91,466294551506.3192
RURPLRUBTR,2024-11-14,140.06,140.06,140.06,140.06,2034921148.0,871.0,15.49,471957448272.437
RURPLRUBTR,2024-11-15,140.61,140.61,140.61,140.61,921268060.0,868.0,16.31,473796146374.4541
RURPLRUBTR,2024-11-18,140.65,140.65,140.65,140.65,1353670501.0,861.0,16.66,473923577363.9549
RURPLRUBTR,2024-11-19,140.6,140.6,140.6,140.6,1258331708.0,859.0,16.58,473744507258.0837
RURPLRUBTR,2024-11-20,141.28,141.28,141.28,141.28,1362800887.0,860.0,16.69,476037843120.387
RURPLRUBTR,2024-11-21,141.67,141.67,141.67,141.67,2746725307.0,859.0,16.47,477359156162.056
RURPLRUBTR,2024-11-22,144.36,144.36,144.36,144.36,1106283948.0,860.0,14.83,486428359129.9732
RURPLRUBTR,2024-11-25,148.62,148.62,148.62,148.62,2635988438.0,860.0,14.53,500773899774.1552
RURPLRUBTR,2024-11-26,150.17,150.17,150.17,150.17,1574519846.0,859.0,14.53,506005753019.7553
RURPLRUBTR,2024-11-27,152.3,152.3,152.3,152.3,3108567336.0,860.0,15.04,513189185641.2473
RURPLRUBTR,2024-11-28,153.16,153.16,153.16,153.16,1735765093.0,855.0,18.23,516073004182.1783
RURPLRUBTR,2024-11-29,153.52,153.52,153.52,153.52,1573807040.0,849.0,20.19,517298408793.0822
RURPLRUBTR,2024-12-02,150.74,150.74,150.74,150.74,693898862.0,934.0,21.61,497744959076.1852
RURPLRUBTR,2024-12-03,148.76,148.76,148.76,148.76,1074643735.0,930.0,21.57,491198293491.0727
RURPLRUBTR,2024-12-04,146.02,146.02,146.02,146.02,1272387410.0,930.0,23.06,482148344089.7392
RURPLRUBTR,2024-12-05,143.82,143.82,143.82,143.82,1117758870.0,930.0,22.96,474885724863.8098
RURPLRUBTR,2024-12-06,141.44,141.44,141.44,141.44,873879846.0,926.0,23.72,467021915061.1022
RURPLRUBTR,2024-12-09,139.72,139.72,139.72,139.72,1375296628.0,928.0,21.77,461345444973.2823
RURPLRUBTR,2024-12-10,142.77,142.77,142.77,142.77,691002761.0,929.0,18.96,471423907884.3428
RURPLRUBTR,2024-12-11,145.29,145.29,145.29,145.29,1850102632.0,932.0,18.17,479737791864.6217
RURPLRUBTR,2024-12-12,148.27,148.27,148.27,148.27,657837359.0,929.0,20.4,489562389115.6018
RURPLRUBTR,2024-12-13,148.28,148.28,148.28,148.28,1840097950.0,930.0,21.32,489584673649.3321
RURPLRUBTR,2024-12-16,147.37,147.37,147.37,147.37,636611992.0,921.0,19.72,486575511443.6674
RURPLRUBTR,2024-12-17,145.68,145.68,145.68,145.68,1157329539.0,921.0,21.68,481005435393.1339
RURPLRUBTR,2024-12-18,145.65,145.65,145.65,145.65,2236834044.0,918.0,21.45,480917496973.9703
RURPLRUBTR,2024-12-19,145.66,145.66,145.66,145.66,759327160.0,918.0,21.67,480944683580.3278
RURPLRUBTR,2024-12-20,146.44,146.44,146.44,146.44,2780074769.0,918.0,21.9,483535810137.7871
RURPLRUBTR,2024-12-23,146.1,146.1,146.1,146.1,1492018966.0,915.0,21.39,482418967032.0914
RURPLRUBTR,2024-12-24,145.56,145.56,145.56,145.56,3183967789.0,913.0,20.98,480638256333.5883
RURPLRUBTR,2024-12-25,145.64,145.64,145.64,145.64,3507206623.0,915.0,19.15,480587596386.2186
RURPLRUBTR,2024-12-26,147.23,147.23,147.23,147.23,1583082349.0,917.0,18.18,485827885284.8318
RURPLRUBTR,2024-12-27,148.73,148.73,148.73,148.73,1911471861.0,917.0,15.98,490765664028.0118
RURPLRUBTR,2024-12-28,152.76,152.76,152.76,152.76,2321810788.0,917.0,14.51,504075110705.6359
RURPLRUBTR,2024-12-30,155.02,155.02,155.02,155.02,725581061.0,915.0,14.0,511441637777.4708
RURPLRUBTR,2025-01-03,155.84,155.84,155.84,155.84,154424140.0,909.0,13.13,514143144150.7381
RURPLRUBTR,2025-01-06,155.78,155.78,155.78,155.78,158361857.0,906.0,13.15,513939555812.7508
RURPLRUBTR,2025-01-08,155.47,155.47,155.47,155.47,136300235.0,906.0,14.83,512911965803.4524
RURPLRUBTR,2025-01-09,153.52,153.52,153.52,153.52,1659456140.0,906.0,15.7,506475446655.2205
RURPLRUBTR,2025-01-10,154.63,154.63,154.63,154.63,749230957.0,902.0,15.35,510151740332.1017
RURPLRUBTR,2025-01-13,154.64,154.64,154.64,154.64,384731063.0,899.0,15.77,510178390374.8498
RURPLRUBTR,2025-01-14,154.94,154.94,154.94,154.94,1001985691.0,898.0,16.42,511109207014.3624
RURPLRUBTR,2025-01-15,155.75,155.75,155.75,155.75,784994597.0,894.0,15.79,513771594568.8751
RURPLRUBTR,2025-01-16,154.29,154.29,154.29,154.29,2650928853.0,892.0,15.69,508952801535.7936
RURPLRUBTR,2025-01-17,153.94,153.94,153.94,153.94,1591786275.0,890.0,15.06,507787095427.4524
RURPLRUBTR,2025-01-20,153.29,153.29,153.29,153.29,886777241.0,888.0,16.62,505652951587.9403
RURPLRUBTR,2025-01-21,151.8,151.8,151.8,151.8,1141607929.0,884.0,17.04,500743930535.9319
RURPLRUBTR,2025-01-22,149.25,149.25,149.25,149.25,1193269486.0,884.0,17.37,492343309912.2203
RURPLRUBTR,2025-01-23,148.69,148.69,148.69,148.69,3948474787.0,885.0,16.01,490510956154.7134
RURPLRUBTR,2025-01-24,150.09,150.09,150.09,150.09,3185209906.0,883.0,16.07,495121727265.9616
RURPLRUBTR,2025-01-27,149.21,149.21,149.21,149.21,1434773671.0,882.0,16.02,492077779326.2912
RURPLRUBTR,2025-01-28,149.03,149.03,149.03,149.03,2359775841.0,883.0,15.11,491493366944.9813
RURPLRUBTR,2025-01-29,149.62,149.62,149.62,149.62,2883167846.0,881.0,15.08,493452151062.5281
RURPLRUBTR,2025-01-30,149.43,149.43,149.43,149.43,2212192205.0,880.0,15.31,492816035607.8719
RURPLRUBTR,2025-01-31,149.02,149.02,149.02,149.02,997631425.0,879.0,15.82,491464299004.5989
RURPLRUBTR,2025-02-03,148.81,148.81,148.81,148.81,2854644464.0,875.0,15.76,490777473893.232
RURPLRUBTR,2025-02-04,150.35,150.35,150.35,150.35,1482286152.0,873.0,16.95,495848798176.0937
RURPLRUBTR,2025-02-05,147.33,147.33,147.33,147.33,1703244312.0,871.0,17.45,485881591666.5166
RURPLRUBTR,2025-02-06,146.85,146.85,146.85,146.85,1176501061.0,873.0,17.43,484204671188.3783
RURPLRUBTR,2025-02-07,147.29,147.29,147.29,147.29,2938535654.0,874.0,16.75,485641481736.17
RURPLRUBTR,2025-02-10,147.82,147.82,147.82,147.82,1008187772.0,871.0,17.1,486458998575.2837
RURPLRUBTR,2025-02-11,145.82,145.82,145.82,145.82,2410577628.0,871.0,19.05,479708658775.8289
RURPLRUBTR,2025-02-12,144.28,144.28,144.28,144.28,1345173695.0,872.0,19.35,473927358211.4828
RURPLRUBTR,2025-02-13,140.18,140.18,140.18,140.18,1886292613.0,872.0,20.77,460460200297.0158
RURPLRUBTR,2025-02-14,139.53,139.53,139.53,139.53,14712586233.0,875.0,17.3,458311839416.0254
RURPLRUBTR,2025-02-17,141.07,141.07,141.07,141.07,1999901390.0,878.0,16.41,463121372849.5052
RURPLRUBTR,2025-02-18,141.82,141.82,141.82,141.82,2583858017.0,878.0,16.71,465294193085.7395
RURPLRUBTR,2025-02-19,141.9,141.9,141.9,141.9,4078566123.0,876.0,16.33,465560477598.1739
RURPLRUBTR,2025-02-20,139.62,139.62,139.62,139.62,2412062559.0,874.0,17.56,458073536530.8385
RURPLRUBTR,2025-02-21,136.95,136.95,136.95,136.95,5290273084.0,872.0,16.69,449309532675.7055
RURPLRUBTR,2025-02-24,137.15,137.15,137.15,137.15,2324719442.0,871.0,14.28,449957082913.4639
RURPLRUBTR,2025-02-25,136.51,136.51,136.51,136.51,3599059462.0,871.0,15.57,447684216685.1078
RURPLRUBTR,2025-02-26,135.8,135.8,135.8,135.8,3205053208.0,870.0,13.31,445194453983.8786
RURPLRUBTR,2025-02-27,136.31,136.31,136.31,136.31,2283810569.0,875.0,12.69,446748078275.6601
RURPLRUBTR,2025-02-28,137.91,137.91,137.91,137.91,3040641886.0,874.0,15.24,451990751083.7214
RURPLRUBTR,2025-03-03,138.45,138.45,138.45,138.45,1289261635.0,937.0,8.74,396189309096.7811
RURPLRUBTR,2025-03-04,138.35,138.35,138.35,138.35,1026601378.0,935.0,9.4,395895085953.3224
RURPLRUBTR,2025-03-05,139.01,139.01,139.01,139.01,1467801834.0,932.0,9.04,397785955213.4846
RURPLRUBTR,2025-03-06,138.9,138.9,138.9,138.9,1862163638.0,942.0,8.01,370036793567.9571
RURPLRUBTR,2025-03-07,137.74,137.74,137.74,137.74,1649248567.0,940.0,8.31,366937194648.9665
RURPLRUBTR,2025-03-10,136.58,136.58,136.58,136.58,919782800.0,937.0,8.49,363526652003.4566
